"","comid","agrc","frst","shrb","urbn","wtnd","agrc_t","frst_t","shrb_t","urbn_t","wtnd_t","p_ant","p_frt","p_shb","p_ant_t","p_frt_t","p_shb_t","hl","hrl","ht","hrt","X","rsp_loc","FromNode","ToNode","Hydrosq","rch_lgt","rch_slp","rvr_lgt","rvr_slp","cat_are","wsd_are","rch_are","rch_lgtm","crsp_mss","csar_rch","clgt_rch","crsp_sta","crsp_wsa","rch_wdt","d50m","order","bkf_wdt","doc_annual","do_annual","nitrates","res_time","hz_exchng","aer_resp","anb_resp"
"2718",24125713,0,86.952861952862,13.047138047138,0,0,0,81.2856463878327,17.6211977186312,0.154467680608365,0.938688212927757,0,86.952861952862,13.047138047138,0.154467680608365,82.2243346007605,17.6211977186312,0.387281799818996,0.352519085953893,0.476843056242864,0.434041254736882,3086,25.5124667073333,50102624,50102623,50060888,2.292,0.03,30.15,0.077612,2.8,37.35,11379.5612,2292,1367336.935,59657.41854,30147,22.91981396,0.036608753,4.96516345271125,0.0124332315142556,3,0.899640804317472,1.22318795948366,11.3384435401081,0.069229062803304,56662.8411306472,0.000169529842271577,25.4443207737445,0.0681459335887924
"2719",24125715,0,60,40,0,0,0,80.6016473677928,18.1091082726513,0.17906171660499,1.11018264295094,0,60,40,0.17906171660499,81.7118300107437,18.1091082726513,0.673011667009257,0.612601619289344,0.485800847846169,0.442194988038159,3087,238.992971241804,50102625,50102624,50066351,0.072,0.08,25.7,0.08249,0,31.45,326.5408084,72,1042316.01,45386.53671,25698,22.96531274,0.033142003,4.53553193303319,0.1145380277,3,0.865110015565493,1.15130162633829,11.3975937190326,0.069838294808356,811.695800520004,0.0021001158,238.385074034623,0.607897207181383
"2720",24125717,0,79.9133990858792,20.0866009141208,0,0,0,80.6801909307876,17.8878281622912,0.214797136038186,1.21718377088306,0,79.9133990858792,20.0866009141208,0.214797136038186,81.8973747016707,17.8878281622912,0.501600625996451,0.456576565882547,0.484605616688553,0.44110704175361,3088,30.3128111026104,50102626,50102625,50073334,1.766,0.03,23.19,0.081501,2.97,28.89,7659.895583,1766,940650.2554,42115.39852,23190,22.33506718,0.032559718,4.33729237761245,0.011428501673293,3,0.848090737416644,1.20276104544265,11.4880756200684,0.069384428712888,36992.1452290183,0.000181808605490611,30.2351844934647,0.0776266091456326
"2721",24125719,0,97.33,2.67,0,0,0,82.7180621870269,16.8161173867474,0.291137766391056,0.174682659834634,0,97.33,2.67,0.291137766391056,82.8927448468615,16.8161173867474,0.12307688835019,0.112029411667514,0.472328657196446,0.429932071640185,3089,146.062564142239,50102627,50102626,50082582,0.266,0.07,15.44,0.061528,0.07,18.85,921.5204377,266,563722.1059,26763.13471,15441,21.0633811,0.029905682,3.46423678546852,0.0434789862333115,2,0.762340090586181,1.31579784537253,11.4048148446599,0.069191307338466,2314.7154104432,0.000879663501421809,145.657230793554,0.405333348685368
"2722",24125721,0,97.6932460907175,2.30675390928247,0,0,0,82.8767123287671,16.5776642674716,0.336661249129324,0.208962154631994,0,97.6932460907175,2.30675390928247,0.336661249129324,83.0856744833991,16.5776642674716,0.109748555116845,0.0998974399329701,0.471044493150011,0.428763175151697,3090,43.5731701773431,50102628,50102627,50095848,0.884,0.05,12.7,0.052756,0.65,16.82,2883.782493,884,409905.9828,23227.79846,12696,17.64721626,0.024370154,3.26256497843576,0.0142633169209914,2,0.739399384698829,1.33368177809977,11.4038337139237,0.069864870971858,13566.1743459963,0.000268802632754557,43.4504678970769,0.122702280266199
"2723",24125723,0,83.3991228070175,16.6008771929825,0,0,0,82.1441166098507,17.57376278359,0,0.282120606559304,0,83.3991228070175,16.6008771929825,0,82.42623721641,17.57376278359,0.449500808319107,0.409153268132522,0.464868321403247,0.423141381357408,3091,20.1647041937651,50102629,50102628,50117568,2.489,0.04,8.58,0.038462,4.49,12.38,6909.423421,2489,227826.7851,16342.63026,8582,13.94064367,0.01840281,2.77647955607723,0.00554717612994785,2,0.677821463546165,1.20911789374649,11.3869081940093,0.068155699351828,41446.770418589,0.000143013655251046,20.112139496059,0.0525646977061777
"2724",24125725,0,83.8108548800373,15.4437456324249,0,0.745399487537852,0,83.8108548800373,15.4437456324249,0,0.745399487537852,0,84.5562543675751,15.4437456324249,0,84.5562543675751,15.4437456324249,0.430329702176804,0.391702975303971,0.430329702176804,0.391702975303971,3092,8.97984316018426,50210051,50102629,50164913,3.74,0.1,3.74,0.026738,4.69,4.69,6230.874468,3740,55952.27547,6230.874468,3740,8.97984316,0.011930123,1.66571012268975,0.00342536293690818,1,0.483020343655551,1.26560536029953,11.5223192549365,0.06568099374569,38752.4662922888,5.81801030490114e-05,8.95672340486,0.0231197553242632
"2725",24125727,0,51.8734085121863,35.625075785134,12.5015157026798,0,0,75.0738133091074,21.5307744719509,1.96456961162844,1.4308426073132,12.5015157026798,51.8734085121863,35.625075785134,1.96456961162844,76.5046559164206,21.5307744719509,0.968118555298805,0.881219485058276,0.612744533063682,0.557744109895709,3093,100.674636268289,50102630,50102616,50031754,0.517,0.01,96.54,0.044334,0.17,101.42,4342.90638,517,5703377.445,222156.9862,96539,25.67273504,0.056235234,8.40036272181154,0.0309222853901357,3,1.10027482234327,1.05666317931045,10.8408499126687,0.104813634859096,26737.7757885159,0.000914233623792787,100.362964520485,0.311671747803961
"2726",24125729,0,34.2478602415289,58.4007503810529,5.42853792941728,1.92285144800094,0,75.6778040274497,21.0597367532906,1.87872651591855,1.38373270334121,5.42853792941728,36.1707116895298,58.4007503810529,1.87872651591855,77.0615367307909,21.0597367532906,0.840091281558731,0.764684038421968,0.603537595297438,0.549363593983761,3094,31.9883213854795,50102631,50102630,50032714,2.067,0.01,87.86,0.046665,2.91,93.22,16609.41263,2067,5214916.963,204926.6925,87862,25.44771938,0.05594204,8.03571617728346,0.00882190465228954,3,1.08334048814508,1.03577321505527,10.8335615392006,0.101744872982314,128931.463766498,0.000238291819892368,31.8911428341872,0.0971785512923418
"2727",24125731,0,37.2591006423983,50.9839910268176,9.79912307535434,1.9577852554298,0,77.4353205849269,19.4938132733408,1.78852643419573,1.28233970753656,9.79912307535434,39.2168858978281,50.9839910268176,1.78852643419573,78.7176602924634,19.4938132733408,0.938174263550816,0.853963016095697,0.579077871997518,0.527099394363736,3095,98.4886940588669,50102632,50102631,50033743,0.243,0.01,83.03,0.048778,0.09,88.11,1895.551375,243,4676385.146,185227.8138,83032,25.24666815,0.053074397,7.80075343489336,0.0207361797,3,1.07202127250702,1.07626542319972,10.9078633212031,0.098773253718838,22137.1060222799,0.000903693099999989,98.1896456304606,0.299048428406265
"2728",24125733,0,45.6668215613383,46.6310408921933,6.76115241635688,0.940985130111524,0,78.1005586592179,19.0949720670391,1.85474860335196,0.949720670391061,6.76115241635688,46.6078066914498,46.6310408921933,1.85474860335196,79.0502793296089,19.0949720670391,0.893698831480085,0.813479733203741,0.575956915282291,0.524258577136932,3096,26.0406506432866,50102633,50102632,50034854,2.609,0.01,76.13,0.051754,3.23,79.45,19273.11175,2609,4432037.094,172407.1691,76128,25.70680279,0.055783979,7.3872915940465,0.00991196465342977,3,1.05124309173748,1.09490708013127,10.9319855332625,0.096781659622384,116778.824346269,0.000173828008158609,25.9615859835963,0.0790646596902542
"2729",24125735,0,86.8539325842697,8.80898876404494,4.33707865168539,0,0,80.7017543859649,17.0330890517433,1.57672662669332,0.68842993559849,4.33707865168539,86.8539325842697,8.80898876404494,1.57672662669332,81.3901843215634,17.0330890517433,0.472515576956985,0.43010221333846,0.534514089343505,0.48653569130518,3097,52.9191701725518,50102634,50102633,50036059,1.203,0.01,69.01,0.056369,1.65,71.65,8416.414883,1203,3911479.367,145734.5961,69013,26.83974479,0.054591478,6.9961988701305,0.0127854912646038,3,1.03049589904131,1.23249928845206,11.0193165765393,0.09210024593866,52178.3639805642,0.000354076970184816,52.7504986835726,0.168671488979252
"2730",24125737,0,72.5455011535504,22.9684696231736,3.28120994616765,1.20481927710843,0,80.8986301369863,16.8986301369863,1.42465753424658,0.778082191780822,3.28120994616765,73.7503204306588,22.9684696231736,1.42465753424658,81.6767123287671,16.8986301369863,0.674553279810411,0.614004855733225,0.526327393833642,0.479083839915654,3098,75.4404189802488,50102635,50102634,50037371,0.27,0.01,61.82,0.060984,0.67,62.09,1751.798432,270,3409941.466,126684.1352,61818,26.91687844,0.054919334,6.48819184865016,0.0122739019,3,1.00173237132268,1.18644391313357,11.0464649966913,0.087824184633436,25000.3092747599,0.000736471200000006,75.2114491234,0.228969856848801
"2731",24125739,0,54.2276758094453,25.3351206434316,15.992988244999,4.44421530212415,0,82.3574310326028,15.7343801112202,1.2866644858794,0.621524370297677,15.992988244999,58.6718911115694,25.3351206434316,1.2866644858794,82.9789554029005,15.7343801112202,0.95384447770177,0.868226659705539,0.501814128276776,0.456770904033073,3099,52.0858596981686,50102636,50102635,50038847,1.222,0.01,57.29,0.065107,0.42,55.75,7491.204359,1222,3251239.935,117469.4371,57292,27.67732625,0.058318205,6.13057123302446,0.0123461558688597,3,0.980085863783927,1.1987375992378,11.1374267475136,0.083856614513614,47855.0329895145,0.000328017343675674,51.9321583453971,0.15370135277155
"2732",24125741,0,48.1149639283221,38.0148941121713,13.1138003258087,0.756341633697929,0,83.9486006751606,14.4941740172057,1.16519655885876,0.39202874877491,13.1138003258087,48.87130556202,38.0148941121713,1.16519655885876,84.3406294239355,14.4941740172057,0.98399324493028,0.89566925027137,0.475459240637363,0.432781651490336,3100,27.0793790935074,50102637,50102636,50040506,2.351,0.02,51.11,0.070241,1.8,51.18,13778.11932,2351,2839053.346,102237.9636,51114,27.76907174,0.055471929,5.86068634196557,0.00875765574899586,3,0.96291696627514,1.21645921650071,11.217468300963,0.081643879852212,86649.6673077577,0.000175217402073683,27.0007624053517,0.0786166881556348
"2733",24125743,0,80,7.14,0,12.86,0,87.6571304724751,12.2886866059818,0,0.0541829215431296,0,92.86,7.14,0,87.7113133940182,12.2886866059818,0.257245350121872,0.234154808548283,0.372637680058739,0.339189433708686,3101,130.037513680025,50102638,50102637,50042350,0.422,0.03,40.51,0.082449,0.13,40.75,2193.707086,422,2325021.424,75140.73353,40505,30.94222421,0.05705574,5.1981700181397,0.0296101136737923,2,0.917171787971322,1.35454826587848,11.3552051303082,0.072372553637476,9174.40158769067,0.00079699845852391,129.657529473968,0.379984206056504
"2734",24125745,0,90.16,9.84,0,0,0,87.623600999674,12.3655329783766,0,0.0108660219493643,0,90.16,9.84,0,87.6344670216234,12.3655329783766,0.321553123869439,0.292690266790361,0.374145262515939,0.340561694398604,3102,131.216418480215,50102639,50102638,50044431,0.255,0.02,36.8,0.085598,0.05,38.89,1293.32971,255,2021776.103,69709.10733,36804,29.00304107,0.051987043,5.07189494087391,0.0178881385,2,0.907774231193993,1.33641746961368,11.368267205004,0.072247470338572,11166.9859749601,0.000908005400000005,130.838454396178,0.377964084037432
"2735",24125747,0,88.786878481535,11.213121518465,0,0,0,87.9342262877055,12.0548840248285,0,0.0108896874659697,0,88.786878481535,11.213121518465,0,87.9451159751715,12.0548840248285,0.350948088571735,0.319446716727703,0.368017092754851,0.334983593894633,3103,24.7676238924712,50102640,50102639,50046836,2.296,0.02,32.88,0.090328,1.88,36.12,11200.76591,2296,1827500.725,63827.2386,32876,28.63198793,0.050595258,4.87841080585238,0.00975177986300497,2,0.892933297268974,1.34022897969971,11.3581740569155,0.07199604907567,62854.0741294766,0.000162867417692852,24.6960606820808,0.0715632103904076
"2736",24125749,0,88.3844992450931,11.2934071464519,0,0.322093608454957,0,88.3657117769729,11.6233124794205,0,0.0109757436066293,0,88.7065928535481,11.2934071464519,0,88.3766875205795,11.6233124794205,0.352606091549377,0.320955896075816,0.359351954023281,0.327096244716994,3104,56.8599394492758,50102641,50102640,50049553,1.033,0.03,28.03,0.091331,1.4,31.93,4722.367296,1033,1515445.6,49965.68876,28026,30.32972501,0.047461497,4.57183918888836,0.0142600276982518,2,0.868144816939187,1.35260565747622,11.3461926174337,0.071609691147456,26332.2919164804,0.000321590269085256,56.6943420709142,0.165597378361626
"2737",24125751,0,95.2804446690248,4.71955533097524,0,0,0,89.3563818221352,10.6436181778648,0,0,0,95.2804446690248,4.71955533097524,0,89.3563818221352,10.6436181778648,0.190173423488758,0.173103309921385,0.338998825252305,0.308570028525065,3105,39.1550226479864,50102642,50102641,50052732,1.522,0.03,24.48,0.089869,1.71,28.01,6495.25066,1522,1217044.657,42486.68327,24475,28.64532044,0.043450363,4.2672391910652,0.0107740734960379,2,0.841896439057308,1.42237363695508,11.4401019227861,0.069534163058156,36656.3292813535,0.000219234867857574,39.0400321413047,0.114990506681689
"2738",24125753,0,88.5554263975483,11.4445736024517,0,0,0,88.3249287436965,11.6750712563034,0,0,0,88.5554263975483,11.4445736024517,0,88.3249287436965,11.6750712563034,0.355710445180743,0.323781600524408,0.360400627910352,0.328050788824945,3106,43.0591901908474,50102643,50102642,50056438,1.167,0.04,19.87,0.101158,1.19,22.3,4416.556416,1167,913596.8732,31273.46002,19874,29.21316901,0.04096847,3.78469036003356,0.0140736287829981,2,0.796065858971909,1.35271981193307,11.3652135639961,0.070185680195862,21774.7365041426,0.000249379316922783,42.9353286793334,0.123861511513971
"2739",24125755,0,91.23,8.77,0,0,0,88.7125027370265,11.2874972629735,0,0,0,91.23,8.77,0,88.7125027370265,11.2874972629735,0.297183916125166,0.270508457979706,0.352484264614143,0.320845004420507,3107,103.827256173957,50102644,50102643,50060887,0.415,0.04,16.63,0.107035,0.15,18.7,1431.810249,415,697139.6319,24416.9977,16625,28.5514067,0.037280194,3.44969851704991,0.0210465150756292,2,0.760771096785106,1.37382987065626,11.4043565056408,0.069571852159718,7060.28794697428,0.000589582459780911,103.528526590462,0.298729583494512
"2740",24125757,0,88.9767190037899,11.0232809962101,0,0,0,89.4841051589484,10.5158948410516,0,0,0,88.9767190037899,11.0232809962101,0,89.4841051589484,10.5158948410516,0.347001805629656,0.315854655194454,0.336272684723836,0.306088588478755,3108,20.9238124439511,50102645,50102644,50066350,2.263,0.05,14.7,0.1,5.35,17.35,7503.743745,2263,537459.5136,21753.50697,14698,24.70679851,0.030977494,3.31628176576846,0.00996847568234082,2,0.745622074305921,1.38790344785943,11.4524525476769,0.06860547695389,34292.0928409333,0.000123470922241825,20.8641058967414,0.0597065472096783
"2741",24125759,0,96.9788519637462,3.02114803625378,0,0,0,90.8273181565797,9.17268184342032,0,0,0,96.9788519637462,3.02114803625378,0,90.8273181565797,9.17268184342032,0.135476528081971,0.123316050147422,0.306514949922363,0.279001930966895,3109,60.9066752984991,50102646,50102645,50073333,0.603,0.06,10.41,0.116234,0.39,10.1,1504.439953,603,359901.261,12160.8146,10412,29.59516059,0.035633788,2.49437934710565,0.0136724473782321,2,0.637094142896369,1.49056262894076,11.7291690745217,0.068007079211036,7089.27824747659,0.00030416145632341,60.7337641949153,0.172911103583796
"2742",24125761,0,100,0,0,0,0,90.0316455696202,9.96835443037975,0,0,0,100,0,0,90.0316455696202,9.96835443037975,0,0,0.3243870922789,0.295269856003675,3110,167.170309054637,50102647,50102646,50082581,0.151,0.05,8.13,0.113161,0.01,8.61,346.3606005,151,250909.9551,9347.917114,8125,26.8412687,0.02914169,2.29337223836438,0.0154665433,2,0.60502312622034,1.89758503454662,11.7997260423718,0.071020986600998,2095.22431799998,0.000927448599999999,166.557430122127,0.612878932509775
"2743",24125763,0,94.6746788230418,5.32532117695814,0,0,0,89.2311202372804,10.7688797627196,0,0,0,94.6746788230418,5.32532117695814,0,89.2311202372804,10.7688797627196,0.207984939902205,0.189316050846612,0.341655760682282,0.310988475376044,3111,32.9253782014429,50102648,50102647,50095847,0.954,0.08,6.32,0.102848,1.09,7.28,2002.533171,954,171625.4439,7586.508669,6319,22.62245407,0.023574924,2.09950128120979,0.00888468287481124,2,0.571182623024268,1.42755010179875,11.8691658604619,0.072897108264564,10249.7192440001,0.000182495077204517,32.8354521880991,0.0899260133437443
"2744",24125765,0,91.6281755196305,8.37182448036952,0,0,0,86.1898016997167,13.8101983002833,0,0,0,91.6281755196305,8.37182448036952,0,86.1898016997167,13.8101983002833,0.287757992051714,0.261928612140844,0.401503016434383,0.365463795167575,3112,51.4777432756288,50102649,50102648,50117567,0.461,0.11,3.83,0.104439,1.05,5.07,800.1539084,461,86481.025,4383.698007,3834,19.72787014,0.017057401,1.73543954347531,0.0119785283332017,2,0.498653669607327,1.34320053453325,11.8398302168754,0.081298398126048,3898.52921335984,0.000278327995418253,51.3373837068537,0.140359568775036
"2745",24125767,0,91.5165165165165,8.48348348348348,0,0,0,91.5165165165165,8.48348348348348,0,0,0,91.5165165165165,8.48348348348348,0,91.5165165165165,8.48348348348348,0.290421749484595,0.264353268646471,0.290421749484595,0.264353268646471,3113,11.5755987064658,50210052,50102649,50164912,2.212,0.17,2.21,0.076923,1.97,1.97,2333.418502,2212,27010.71619,2333.418502,2212,11.57559871,0.013711023,1.0551445813986,0.00297520793438416,1,0.308661901233315,1.44954942961398,11.6536786703692,0.071628338063744,14836.9501743689,6.08798006599843e-05,11.5422636308514,0.0333350756144462
"2746",24125769,0,49.4466352881313,29.9452995802061,7.40363821396769,13.204426917695,1.75438596491228,70.0378396972824,20.9494324045408,5.11409242059397,2.14424951267057,7.40363821396769,62.6510622058262,29.9452995802061,6.86847838550625,72.182089209953,20.9494324045408,0.846760998766536,0.77075507665502,0.746703300927983,0.679678635156394,3114,172.310490859382,50102650,50102559,50012594,1.174,0,983.69,0.061564,0.71,1359.85,38672.2039,1174,389995153.4,4066806.621,983689,95.89714726,0.286792774,32.9406007275398,0.0702878727,6,1.62162057337567,2.53438265092226,11.4108164991435,0.11815068006716,383268.966952678,0.000805987899999993,170.850375258806,1.4601156005765
"2747",24125771,0,55.4756637168142,25.6637168141593,10.1769911504425,8.68362831858407,1.75418481999541,70.0527401972025,20.9470304975923,5.11350607658794,2.13253840862188,10.1769911504425,64.1592920353982,25.6637168141593,6.86769089658335,72.1852786058244,20.9470304975923,0.866338299143763,0.788575103409829,0.746655061172032,0.679634725438244,3115,155.225166739325,50102651,50102650,50012690,0.7,0,982.52,0.061637,1.8,1359.14,23052.03691,700,383331527,4028134.417,982515,95.16353907,0.282039766,32.9315463395742,0.0565588598,6,1.62151553866834,2.53515200080863,11.410745159567,0.118138341071734,402245.311338005,0.000724227000000007,153.908719331253,1.3164474080722
"2748",24125773,9.10544834204073,53.7797206525216,17.2406439918968,15.0762341401002,4.79795287344067,1.75398372119684,70.067637280752,20.9331651954603,5.11291986701823,2.13229393557262,24.1816824821409,58.5776735259622,17.2406439918968,6.86690358821506,72.1999312163246,20.9331651954603,0.95963353833169,0.873496089776213,0.746464932287074,0.679461662669041,3116,256.32211758287,50102652,50102651,50012790,0.702,0.01,981.82,0.061681,4.36,1357.34,23101.77853,702,379753270.7,4005082.38,981815,94.81784259,0.279777558,32.9085815184698,0.1644355724,6,1.62124938218643,2.55453418216529,11.4105641315329,0.118093031420302,129625.127019,0.0011726839,254.108740051599,2.213377531271
"2749",24125775,16.1798941798942,51.7354497354497,16.2010582010582,13.3333333333333,2.55026455026455,1.72038077761211,70.1227204954697,20.9542378713155,5.08085789654777,2.12180295905494,29.5132275132275,54.2857142857143,16.2010582010582,6.80123867415988,72.2445234545246,20.9542378713155,0.986670037669748,0.898105772024384,0.745177525250868,0.678289814284051,3117,130.69733258055,50102653,50102652,50012896,0.916,0,981.11,0.061716,4.44,1352.97,30093.16584,916,373831773.9,3981980.602,981113,93.88086264,0.276304555,32.852767864806,0.0326330575,6,1.62060288491377,2.5532299427553,11.4149845545859,0.117865729798584,682805.019848044,0.0005680532,129.572950053103,1.12438252744766
"2750",24125777,59.41770647653,15.9358288770053,11.5983363042187,7.24896019013666,5.79916815210933,1.67527251864601,70.2008032128514,20.9753298909925,5.03729202524383,2.11130235226621,66.6666666666667,21.7349970291147,11.5983363042187,6.71256454388984,72.3121055651176,20.9753298909925,0.851903641630849,0.77543611191865,0.743337029491067,0.676614522847039,3118,366.065347235599,50102654,50102653,50013007,0.298,0.02,980.2,0.061773,0.15,1348.53,9773.197204,298,369898677.4,3951887.436,980197,93.60050948,0.2742977,32.7959727584992,0.6727938279,6,1.61994223693498,2.57141881767992,11.4145355423604,0.117572972530934,49763.1533669999,0.00169272069999998,362.864049875409,3.20129736018973
"2751",24125779,0.682317566786169,31.9764080027755,41.4941598242165,14.9647276512085,10.8823869550133,1.44661308840413,70.4707233065442,20.9529276693456,5.00574052812859,2.1239954075775,15.6470452179947,42.8587949577888,41.4941598242165,6.45235361653272,72.5947187141217,20.9529276693456,1.01835019919069,0.926942297746624,0.736817793816107,0.670680458808066,3119,141.968502711672,50102655,50102654,50013124,0.77,0,976.7,0.061964,0.31,1336.14,25130.4815,770,366291044,3933270.164,976695,93.12633732,0.274141216,32.6370134160568,0.0479117926,6,1.61808829844488,2.47443058831972,11.4181356125655,0.11672804727623,429975.395602202,0.000675982200000006,140.838167336076,1.1303353755957
"2752",24125781,24.4590239410681,27.7163904235727,23.365561694291,13.9157458563536,10.5432780847145,1.44661308840413,70.4822043628014,20.9414466130884,5.00574052812859,2.1239954075775,38.3747697974217,38.2596685082873,23.365561694291,6.45235361653272,72.6061997703789,20.9414466130884,1.07484445863634,0.978365588773279,0.736675088088562,0.67055056245699,3120,134.233204185966,50102656,50102655,50013246,1.188,0,975.93,0.062013,0.95,1335.83,38768.06848,1188,362723307.2,3908139.682,975925,92.8122679,0.271534033,32.6330272790937,0.0413041908,6,1.61804229830234,2.50484211099263,11.418103916169,0.116720907236396,573861.803181482,0.000636482399999996,133.134506669655,1.09869751631076
"2753",24125783,46.6115702479339,19.9338842975207,15.6804407713499,16.4297520661157,1.34435261707989,1.43513203214696,70.5166475315729,20.9414466130884,4.99425947187141,2.11251435132032,63.0413223140496,21.2782369146006,15.6804407713499,6.42939150401837,72.6291618828932,20.9414466130884,0.910657826123512,0.828916475372342,0.736118820595226,0.670044225964058,3121,148.239177851799,50102657,50102656,50013363,1.229,0,974.74,0.062088,3.47,1334.88,40090.95845,1229,357519345.2,3869371.614,974737,92.39726261,0.267828827,32.6208089704525,0.0492345767,6,1.61789895383477,2.52205896221436,11.4228676559374,0.116678284133374,517645.014198122,0.000695084999999996,147.008776217021,1.23040163477794
"2754",24125785,84.95,4.05,2.03,6.37,2.6,1.30929137475594,70.6787642127024,20.9601470081544,4.93855518548294,2.11324221890433,91.32,6.65,2.03,6.24784656023889,72.7920064316068,20.9601470081544,0.342282517412327,0.311558973937283,0.731922069022724,0.666224178058359,3122,159.101005124893,50102658,50102657,50013483,0.237,0,971.19,0.062315,0.62,1330.85,7718.844206,237,351573923.9,3828410.404,971186,91.83287234,0.264172464,32.5689319685559,0.0514670897,6,1.61729222897338,2.60657857772936,11.4273155576443,0.113193124134928,366641.635585681,0.000698085799999998,157.693307290268,1.40769783462498
"2755",24125787,46.2149635841977,12.7455307879055,12.3482674906202,11.9510041933348,16.7402339439417,1.25201010797151,70.7213416034919,20.9740408913393,4.93912244429129,2.11348495290604,58.1659677775326,29.4857647318473,12.3482674906202,6.19113255226281,72.8348265563979,20.9740408913393,0.933565479827933,0.84976792036409,0.730699753353832,0.665111578389213,3123,125.16197314271,50102659,50102658,50013604,0.353,0,970.95,0.062331,0.25,1330.23,11494.01561,353,350345848,3820691.56,970949,91.69697227,0.263372385,32.5609442719,0.0096324439,6,1.61719835795711,2.50720281575081,11.4272519054268,0.113013639582104,1900163.87757685,0.000310431299999999,124.15181061972,1.01016252298926
"2756",24125789,30.7296137339056,43.9484978540773,16.5128755364807,8.12231759656652,0.686695278969957,1.25186631445963,70.7247042609395,20.9716320202136,4.93855518548294,2.11324221890433,38.8519313304721,44.6351931330472,16.5128755364807,6.19042149994258,72.8379464798438,20.9716320202136,1.0247614743769,0.932778091913807,0.730652234666195,0.665068325015728,3124,168.386057362254,50102660,50102659,50013726,0.92,0,970.6,0.062353,14.76,1329.98,29953.11935,920,348907234.4,3809197.544,970596,91.59599372,0.262340211,32.5577229336067,0.0655549375,6,1.61716071571881,2.49035048652864,11.4320871505333,0.112977878258864,314573.082119279,0.000776831400000009,167.049759056664,1.33629830558989
"2757",24125793,24.4673110903233,10.882444652323,8.00332605758237,50.0987423344767,6.54817586529467,0.77020347166341,71.9278077939993,20.8874583285435,4.26485802965858,2.14967237613519,74.5660534247999,17.4306205176177,8.00332605758237,5.03506150132199,74.0774801701345,20.8874583285435,0.725451869593578,0.660334748733851,0.699863022909573,0.63704277671793,3125,255.744540465394,50102661,50140852,50014109,0.04,0.01,940.39,0.06341,0,1280.08,1276.358037,40,328156058.7,3644472.302,940388,90.04213271,0.256355899,31.9088944927048,0.1686248611,6,1.60948101259678,2.43377455024297,11.4651178019365,0.109339749495484,25462.4734144803,0.00120893460000001,253.861795060047,1.88274540534691
"2758",24125795,0,24.2427532298339,3.53924655303442,64.1407013353599,8.0772988817718,0.77020347166341,71.9278077939993,20.8874583285435,4.26485802965858,2.14967237613519,64.1407013353599,32.3200521116057,3.53924655303442,5.03506150132199,74.0774801701345,20.8874583285435,0.768147698734276,0.699198167231073,0.699863022909573,0.63704277671793,3126,221.546278602451,50102662,50102661,50014240,0.382,0,940.35,0.063402,0.19,1280.08,12189.21926,382,327829637.1,3643195.944,940348,89.98408049,0.256100898,31.9088944927048,0.1256447687,6,1.60948101259678,2.4792176198115,11.4651178019365,0.109339679389918,99594.5479235989,0.0010598331,219.847899232383,1.69837937006776
"2759",24125797,32.7659574468085,26.299948105864,11.9252724442138,22.9268292682927,6.08199273482097,0.782148608235565,72.2797331492984,20.8649643432252,3.93374741200828,2.13940648723257,55.6927867151012,32.381940840685,11.9252724442138,4.71589602024385,74.4191396365309,20.8649643432252,0.944701739372204,0.859904580639183,0.690885547203991,0.62887112617462,3127,172.010840652692,50102663,50102662,50014373,1.344,0,935.06,0.063729,2.44,1271.57,42735.23094,1344,325118634.4,3624329.142,935059,89.70450024,0.255682844,31.7970547010875,0.0723881742,6,1.6081406299754,2.4164047907123,11.4690675717689,0.10888020859146,190453.394034361,0.000827677799999993,170.767590991946,1.24324966074603
"2760",24125801,4.97142857142857,45.6457142857143,18.32,2.8,28.2628571428571,0.667664326004374,72.3725106480948,20.9738689996547,3.85633705537009,2.12961897087602,7.77142857142857,73.9085714285714,18.32,4.52400138137447,74.5021296189709,20.9738689996547,0.732916931129496,0.667129740573028,0.686933602130654,0.625273910747394,3129,129.647875676299,50102665,50102664,50014643,0.494,0,924.72,0.064117,0.33,1257.76,15617.7238,494,312372515.8,3536976.023,924715,88.31626616,0.248356217,31.6148043134816,0.0404889846,6,1.60594786294477,2.36514588613222,11.4961084697582,0.108371193283044,503836.287739923,0.000641502199999997,128.761527508371,0.88634816792737
"2761",24125803,0.528052805280528,58.0968096809681,26.4576457645765,13.1133113311331,1.8041804180418,0.667664326004374,72.3725106480948,20.9738689996547,3.85633705537009,2.12961897087602,13.6413641364136,59.9009900990099,26.4576457645765,4.52400138137447,74.5021296189709,20.9738689996547,0.930511001446016,0.846987614323985,0.686933602130654,0.625273910747394,3130,118.553416975971,50102666,50102665,50014780,0.791,0,924.22,0.064151,3.4,1257.43,25003.86046,791,310347711.1,3521358.299,924221,88.13295461,0.246811124,31.6104377419818,0.0347479111,6,1.60589497112067,2.3436938520527,11.4960726252276,0.108367592451606,603393.068142726,0.000599694800000002,117.757903686339,0.795513289632217
