"","comid","rsp_loc","FromNode","ToNode","Hydrosq","rch_lgt","rch_slp","rvr_lgt","rvr_slp","cat_are","wsd_are","rch_are","rch_lgtm","crsp_mss","csar_rch","clgt_rch","crsp_sta","crsp_wsa","rch_wdt","d50m","order","bkf_wdt","doc_annual","do_annual","nitrates","res_time","hz_exchng","aer_resp","anb_resp"
"3494",24126531,12.1188812083777,50103016,50103015,50060873,2.958,0.05,26.66,0.061515,4.34,27,12381.88827,2958,851765.0565,49416.72755,26664,17.23637114,0.031546854,4.1855396461868,0.00655168532347257,3,0.834523469906058,1.28897425237817,11.1058088782319,0.140311812990082,71168.1265985261,7.66270373417985e-05,12.0751715276005,0.0437096807771699
"3495",24126533,55.8644047948748,50103017,50103016,50066336,0.586,0.05,22.01,0.064516,0.45,21.15,2157.009622,586,696570.1879,35476.67855,22008,19.63459423,0.032934761,3.68066562352011,0.0142555185152784,3,0.785472341007615,1.45707202499179,11.2928905653791,0.127113484326554,9948.72539087236,0.000277403432859642,55.6539137148841,0.210491079990647
"3496",24126535,28.4309458579769,50103018,50103017,50073317,1.174,0.04,19.41,0.064915,0.79,18.62,4041.022269,1174,569504.1746,31132.253,19410,18.29306008,0.030585616,3.44192218840829,0.00768577331698135,3,0.759880087954667,1.42446553658928,11.3101475205164,0.1226704449522,22922.2243274001,0.00014437761289246,28.3274313314418,0.103514526535066
"3497",24126537,35.3545375794283,50103019,50103018,50082565,0.939,0.06,13.88,0.044669,0.69,14.68,2851.387402,939,434522.3334,22421.71064,13878,19.37953533,0.029599614,3.03703514734631,0.00898313834549221,2,0.712060399376775,1.57456551267152,11.4300575208052,0.110129331936104,15782.5531186664,0.000171658766643828,35.220230145196,0.134307434232287
"3498",24126539,30.7680546924849,50103020,50103019,50095831,1.844,0.1,10.57,0.039735,1.79,11.53,4931.024616,1844,324384.3442,16761.64688,10572,19.35277282,0.028133941,2.67444554160461,0.0100604241409894,2,0.6635538293696,1.79583658732201,11.5179566471072,0.102338611324632,24902.7222162123,0.000148802408641614,30.6376626085995,0.130392083885385
"3499",24126541,25.420305289966,50103021,50103020,50117555,2.147,0.07,6.09,0.036125,2.93,6.56,4268.415396,2147,156576.4194,8253.995544,6089,18.96977271,0.023868357,1.98750950367695,0.00392510774233196,2,0.550452597772076,2.19867441537934,11.6140228089144,0.089609656141036,29381.920304893,0.000102858459286031,25.2851846001092,0.135120689856837
"3500",24126543,6.1557655997474,50210067,50103021,50164897,2.31,0.08,2.31,0.034632,1.81,1.81,2329.740967,2310,14341.3393,2329.740967,2310,6.1557656,0.007923392,1.00913295255908,0.00169265064621115,1,0.291520473746647,1.08752381226389,11.4958808930339,0.082850610618898,21515.182754253,4.32624355070474e-05,6.14002060281033,0.0157449969370669
"3501",24126545,8.31542056299261,50103022,50103010,50060872,1.392,0.03,25.68,0.035826,0.81,27.21,5849.83189,1392,259332.4649,50059.09326,25679,5.180526613,0.009530778,4.20264430874101,0.00312768983424068,2,0.836030506313288,0.781818181818182,10.5719384439829,0.205702884211216,62801.9680561456,8.04014725392315e-05,8.28899127241427,0.0264292905783331
"3502",24126547,10.4665317535268,50103023,50103022,50066335,1.236,0.03,22.01,0.036347,1.65,25.27,4996.493092,1236,209456.0376,42415.77766,22008,4.938163324,0.008288723,4.04215861217149,0.00346120481041055,2,0.821221117073223,0.781818181818182,10.6007223591455,0.20088368265301,45033.6305010955,8.88952884011359e-05,10.4335754527735,0.0329563007533262
"3503",24126549,5.2498112360435,50103024,50103023,50073316,2.952,0.04,18.52,0.036177,5.87,22.44,11208.93051,2952,155279.04,35603.55722,18519,4.361334995,0.006919743,3.79717897922111,0.0024266874869675,2,0.797326435238822,0.781818181818182,10.637968809977,0.192999018420886,102672.268630876,5.81457774359929e-05,5.23349821561645,0.0163130204270494
"3504",24126551,7.3746511494865,50103025,50103024,50082564,1.14,0.04,11.29,0.042516,0.66,11.26,3011.173955,1140,75714.29271,17911.1288,11285,4.227220603,0.006724182,2.64129423222824,0.00285270098110113,2,0.6588579472432,0.781818181818182,10.8286726069515,0.177662448372238,33270.4787539714,6.89941708093361e-05,7.35288703077848,0.0217641187080188
"3505",24126553,10.261558883297,50103026,50103025,50095830,0.875,0.05,8.05,0.040994,0.56,8.63,2009.153003,875,48060.82443,12691.531,8053,3.78684214,0.005569041,2.29617486159297,0.00303996567103086,2,0.605421462898855,0.781818181818182,10.908368219476,0.17198725278029,22346.1977249396,8.20557168335698e-05,10.2319133571934,0.0296455261036132
"3506",24126555,2.06313336466871,50210068,50103026,50164896,3.918,0.11,3.92,0.028061,4.95,4.95,6710.974589,3918,13845.63558,6710.974589,3918,2.063133365,0.002797098,1.71369567631784,0.00119745163440327,1,0.493600950334578,0.781818181818182,11.0571155474449,0.169300029676984,66734.0824282185,2.19046079417868e-05,2.05736200118238,0.00577136348633106
"3507",24126557,13.8308263262487,50103027,50102709,50082563,3.472,0.12,11.33,0.113857,4.93,11.22,9152.723709,3472,245827.3392,16670.58421,11326,14.74617423,0.021909745,2.63635104178051,0.0114781452896164,2,0.658102111390658,1.21712381582183,11.3206328837385,0.073626241827462,37875.112378359,0.000103648091371991,13.7929748224571,0.0378515037916473
"3508",24126559,79.5430085182285,50103028,50103027,50095829,0.25,0.12,6.54,0.142202,0.17,5.12,435.9857951,250,100690.7777,6466.829151,6543,15.57034759,0.019666168,1.74442746190604,0.0189964254743035,2,0.500463165974089,1.13968091339749,11.4098145419362,0.076495520021012,1905.87239900461,0.000492177735145801,79.335599709197,0.207408809031561
"3509",24126561,11.5652374640494,50103029,50103028,50117554,1.521,0.14,4.96,0.118952,1.49,3.68,2231.061673,1521,43995.20568,4915.038329,4956,8.95114193,0.011955219,1.46608394891501,0.0061548206781827,2,0.434442914945796,0.929245232079845,11.2723565523139,0.084840833373972,10904.9598028955,0.000102056153455676,11.5365924787745,0.0286449852748934
"3510",24126563,6.2240458717507,50210069,50103029,50164895,1.915,0.18,1.92,0.09375,1.4,1.4,1688.875947,1915,10511.64137,1688.875947,1915,6.224045872,0.007508315,0.881521930202465,0.00251568660152385,1,0.240332414053869,0.781818181818182,11.7729538965305,0.099951278293716,12138.1280101017,6.15916923702305e-05,6.21043691921553,0.0136089525351614
"3511",24126565,0,50103030,50102341,50049542,0.049,0,31.38,0.037285,0.01,39.15,249.3896967,49,1056.184703,56545.62768,31380,0.01867845,2.7e-05,5.0897156729586,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"3512",24126567,0.0180020969885606,50103031,50103030,50052720,0.761,0.03,31.33,0.037344,0.95,39.14,3872.799693,761,1056.184703,56296.23799,31331,0.018761195,2.7e-05,5.08903129997311,0.0002907749,3,0.909066792014252,0.781818181818182,10.2821704659129,1.21842673373544,1449498.97659384,6.11599999999997e-07,0.0179342276231477,6.78693654128942e-05
"3513",24126569,0.0305139729805221,50103032,50103031,50056423,1.852,0.03,25.13,0.032232,6,34.67,8842.128503,1852,936.1894941,46910.77401,25134,0.019956812,2.7e-05,4.774323953808,0.0003718085,2,0.884710414951871,0.781818181818182,10.202413472688,1.28916877602751,761159.572723075,1.0223e-06,0.0303969827289117,0.000116990251610447
"3514",24126571,0.00513766052024604,50103033,50103032,50060871,0.502,0.02,20.81,0.033157,0.51,26.69,2088.568137,502,639.2257856,35454.85132,20806,0.01802929,2.4e-05,4.16017432139269,0.0001516648,2,0.832200873860915,0.781818181818182,10.2298740363179,1.20366243425779,4452786.91985977,1.60699999999998e-07,0.00511802167164729,1.96388485987457e-05
"3515",24126573,0.0174931653243617,50103034,50103033,50066334,0.232,0.03,17.93,0.030117,0.06,24.26,917.8485619,232,553.4638696,30897.03828,17934,0.017913169,2.28e-05,3.95629530812866,0.0002806074,2,0.812994917005779,0.781818181818182,10.1779473649473,1.22818116738493,1029982.40205877,5.837e-07,0.0174257773243472,6.73880000144625e-05
"3516",24126575,0.0208109730828342,50103035,50103034,50073315,0.598,0.04,15.54,0.027671,0.49,22.39,2268.053689,598,529.361216,27800.4281,15540,0.019041477,2.36e-05,3.7927230057807,0.0002937242,2,0.796890976730985,0.781818181818182,10.1621296335399,1.25112246980801,969134.530862882,7.05000000000002e-07,0.0207305377433263,8.04353395079158e-05
"3517",24126577,0.0070127985874131,50103036,50103035,50082562,0.562,0.03,12.27,0.023635,0.23,19.28,1970.331579,562,401.9457837,22256.01136,12270,0.0180601,2.08e-05,3.50561224340923,0.0001629761,2,0.766890497600242,0.781818181818182,10.0347624090017,1.29492357694704,3094455.8966519,2.00700000000002e-07,0.00698477527020319,2.80233172099109e-05
"3518",24126579,0.00391033833261441,50103037,50103036,50095828,1.491,0.02,8.4,0.02381,2.65,14.96,4572.996703,1491,360.6983438,15156.53134,8400,0.023798212,2.41e-05,3.06739067523317,0.0001255547,2,0.715866655521002,0.781818181818182,9.94664056151984,1.32262742190927,4675445.65148618,1.23200000000001e-07,0.00389437986932547,1.59584632889393e-05
"3519",24126581,0.00153841623030922,50103038,50103037,50117553,0.172,0.02,4.94,0.018219,0.43,10.98,448.2603871,172,338.5207056,8896.046777,4941,0.038052937,3.08e-05,2.60651494266739,7.57796e-05,2,0.653737023540414,0.781818181818182,9.94328028715926,1.40625070380977,10891776.7012763,4.27999999999998e-08,0.0015321329751643,6.28325514492452e-06
"3520",24126583,0.00016406735654539,50210070,50103038,50164894,2.474,0.04,2.47,0.016194,5.17,5.17,4339.613343,2474,0.71198889,4339.613343,2474,0.000164067,1.38e-07,1.75337390993952,9.83591e-05,1,0.502676149426579,0.781818181818182,9.62589349252485,1.30370162409965,2223265.0026384,5.00000000000002e-09,0.000163345150482109,7.22206063280582e-07
"3521",24126585,0.0245527046353429,50103039,50102978,50056422,0.819,0.01,42.3,0.01182,0.31,61.59,5291.324456,819,12892.66079,109868.6376,42298,0.117346142,0.00020933,6.46063631156388,0.000220861,2,1.00011601375011,1.57431882887514,10.0608980936321,0.901029356272902,5660337.86311574,3.22599999999998e-07,0.0243816419045429,0.000171062730800009
"3522",24126587,0.00597274659120124,50103040,50103039,50060870,0.592,0.01,31.65,0.014218,0.14,43.97,3202.882516,592,12739.69534,79878,31649,0.159489413,0.000289736,5.41048827224623,0.0001423512,2,0.932416730999236,1.12592097298704,10.3259648089968,0.619399218943498,11564243.8311505,1.35200000000001e-07,0.00594558607927427,2.71605119269664e-05
"3523",24126589,0.0158226507098684,50103041,50103040,50066333,1.24,0.01,25.57,0.016034,2.13,39.92,6376.008653,1240,12714.91255,68365.88627,25567,0.185983291,0.00031851,5.14216621930504,0.0002899092,2,0.913008535724197,0.781818181818182,10.3510198720126,0.582990860415458,2051002.82914774,4.82200000000006e-07,0.0157653315544469,5.73191554215116e-05
"3524",24126591,0.0385518758657363,50103042,50103041,50073314,1.428,0.02,19.68,0.012703,0.96,34.23,6772.009819,1428,12440.8793,55556.85674,19676,0.223930583,0.00036345,4.74233296434885,0.0004040338,2,0.882139473605258,0.781818181818182,10.3932067611411,0.525095884303816,995633.621566911,1.15879999999999e-06,0.0384144310258267,0.000137444839909599
"3525",24126593,0.0896755763100707,50103043,50103042,50082561,4.552,0.02,18.25,0.012603,16.44,33.27,21266.93961,4552,12179.80561,48784.84692,18248,0.249663705,0.00036609,4.67185120105118,0.00052159900959699,2,0.876440884913502,0.781818181818182,10.4330693859594,0.5300253103569,614056.284209754,2.01615095089397e-06,0.0893580664643822,0.000317509845688496
"3526",24126595,0.478842412922843,50103044,50103043,50095827,1.475,0.04,13.7,0.015328,5.42,16.83,4814.180586,1475,10272.68055,27517.90731,13696,0.373308931,0.000610379,3.26358586141123,0.000899740651398904,2,0.739592763870876,0.781818181818182,10.4469218031626,0.467848916558776,123152.952146359,7.46064564048391e-06,0.477158145276904,0.00168426764593968
"3527",24126597,0.506564543193991,50103045,50103044,50117552,2.894,0.04,12.22,0.013912,2.59,11.41,7697.054194,2894,7967.446701,22703.72673,12221,0.350931228,0.000698286,2.65975752945687,0.000662053875862471,2,0.661489115502332,0.781818181818182,10.4382142502864,0.437974443685304,207192.68178262,6.80378788343254e-06,0.50478660600419,0.00177793718980094
"3528",24126599,0.259083833480521,50210071,50103045,50164893,4.574,0.07,4.57,0.015317,4.82,4.82,7729.65528,4574,2002.628721,7729.65528,4574,0.259083833,0.000415483,1.68985615539467,0.000416912041872854,1,0.488455324713353,0.781818181818182,10.2628222555373,0.44328161158443,263742.19589869,3.10413570765094e-06,0.25813836137858,0.000945472101940879
"3529",24126601,0.0607003541405764,50103046,50103699,50030849,2.84,0.01,81.89,0.022713,2.45,112.07,21253.78519,2840,291414.108,240531.8932,83701,1.211540408,0.002600286,8.85370963874261,0.0003740363,3,1.05619807071353,1.79877635971362,10.000436466157,0.748080285597418,3663193.92275661,9.96300000000006e-07,0.0601728497018876,0.000527504438688797
"3530",24126603,0.121712372756033,50103047,50103046,50031744,0.295,0.01,79.05,0.023403,0.25,109.62,2172.459774,295,290123.9957,219278.1081,80861,1.323086916,0.002646634,8.75129191998694,0.0005211968,3,1.0500588268528,1.71327159563074,10.0703309092415,0.718352055429482,1568287.41747769,1.9264e-06,0.120759119195845,0.000953253560188434
"3531",24126605,0.154464744275425,50103048,50103047,50032704,2.331,0.01,78.76,0.023362,6.38,109.37,17137.98337,2331,289859.5804,217105.6483,80566,1.335108426,0.002650266,8.74078043369462,0.0006058067,3,1.04943307574952,1.58524253457068,10.0748799457123,0.713481497427662,1285888.54775436,2.47680000000001e-06,0.153386950916617,0.0010777933588075
"3532",24126607,0.177121406057555,50103049,50103794,50034844,0.607,0.01,76.28,0.023859,3.16,102.08,4240.364437,607,287184.4224,198969.042,78093,1.443362341,0.002813327,8.42909413486943,0.0006866159,3,1.02992748699956,1.4082948605033,10.2355895959315,0.64432922192441,950220.504704523,3.14760000000001e-06,0.17610479103414,0.00101661502341531
"3533",24126609,0.464007184385287,50103050,50103049,50036049,0.25,0.01,75.68,0.023916,0.14,98.93,1705.408966,250,286433.363,194728.6776,77486,1.470935697,0.002895313,8.29116125822209,0.0010082445,3,1.02085599402906,1.47156946887396,10.2653344523914,0.631102468572444,397011.583528198,7.58100000000005e-06,0.461220025676379,0.00278715870890818
"3534",24126611,0.530596034742553,50103051,50103050,50037362,0.193,0.01,75.43,0.023863,0.4,98.79,1315.177667,193,285642.041,193023.2686,77236,1.479832163,0.002891406,8.28498298807412,0.0010971653,3,1.02045063325922,1.46619150026993,10.2700019290223,0.62638903294481,331040.995945919,8.95050000000002e-06,0.527426214330999,0.00316982041155384
"3535",24126613,6.72330188751221,50103052,50103051,50038837,0.152,0.02,75.23,0.023794,0.27,98.39,1032.600824,152,284944.213,191708.091,77043,1.48634422,0.002896069,8.26730789252628,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"3536",24126615,0.341579977322892,50103053,50103052,50040496,0.704,0.01,75.08,0.023575,2.19,98.12,4772.497399,704,278001.7259,190675.4901,76891,1.457983539,0.002833283,8.25535795202017,0.000952265,3,1.01847039807531,1.45214139178439,10.2933769526955,0.614335517446164,451511.81245944,6.52449999999998e-06,0.33957994064096,0.00200003668193182
"3537",24126617,0.258430582357534,50103054,50103053,50042340,0.877,0.01,74.38,0.023662,1.22,95.93,5842.947818,877,276371.5364,185902.9927,76187,1.486643826,0.002880971,8.15784919987006,0.0007824802,3,1.01184585675041,1.38231102324344,10.3534855469205,0.574523055341,687866.5620522,4.37629999999998e-06,0.257026952014685,0.00140363034284973
"3538",24126619,0.20058048492305,50103055,50103054,50056421,0.828,0.02,28.1,0.019929,0.48,47.78,4680.009524,828,60640.28095,72400.17843,28098,0.837570877,0.001269156,5.65240959579042,0.000967686,2,0.949105935193989,0.803324534521581,10.3700764793432,0.51701183493543,306037.034556839,7.03079999999998e-06,0.199851367100514,0.000729117822536442
"3539",24126621,0.47938010434779,50103056,50103055,50060869,1.028,0.02,21.79,0.020193,0.5,38.41,5179.94104,1028,59580.60144,58850.91386,21788,1.012398917,0.001551174,5.03884625049177,0.0012428766,2,0.905281562096557,0.967812393264804,10.4423382134701,0.49578870084702,163584.371110318,1.20509000000001e-05,0.477483829095917,0.00189627525187271
"3540",24126623,1.06866597312431,50103057,50103056,50066332,1.955,0.02,18.84,0.021231,4.12,30.63,8744.718932,1955,57003.0289,49645.18134,18843,1.148208695,0.00186102,4.47289439907291,0.00153757121614284,2,0.859833775324382,0.781818181818182,10.5420332794882,0.400383498398228,92054.0303441273,1.98062825066781e-05,1.06501789989714,0.00364807322717062
"3541",24126625,4.57430267333984,50103058,50103057,50073313,0.061,0.02,16.89,0.022499,0.03,26.51,252.8788467,61,47657.84533,40900.46241,16888,1.165215318,0.001797731,4.14538201635767,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"3542",24126627,0,50103059,50103058,50082560,0.063,0,16.83,0.02139,0.01,26.49,261.0392544,63,46501.10095,40647.58357,16827,1.144006528,0.001755421,4.14373549004818,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"3543",24126629,2.75971424978673,50103060,50103059,50095826,0.55,0.04,16.76,0.02148,0.95,26.48,2278.384178,550,46501.10095,40386.54431,16764,1.151400838,0.001756084,4.14291201426529,0.00290959807900608,2,0.830548685031576,0.781818181818182,10.6388084590045,0.364620470586714,20775.1492529505,7.41147516949563e-05,2.75054338162964,0.00917086815709209
"3544",24126631,2.08033832032819,50103061,50103060,50117551,2.31,0.04,11.62,0.020654,1.74,15.34,7180.170632,2310,36484.63082,26587.64191,11616,1.372240191,0.002378398,3.10816032881432,0.00146022449526795,2,0.720961629135452,0.781818181818182,10.6031261825041,0.328418306915306,60769.9323233612,2.32944332779493e-05,2.07343185623007,0.00690646409812097
"3545",24126633,1.16206093394307,50210072,50103061,50164892,5.768,0.12,5.77,0.020797,9.32,9.32,13790.41388,5768,16025.30123,13790.41388,5768,1.162060934,0.001719453,2.39105102470455,0.00240814654545695,1,0.620836816321627,0.781818181818182,10.7781100737704,0.317457264664116,131976.971334848,1.40106755198037e-05,1.15835080281216,0.00371013113090787
"3546",24126635,6.01634304173626,50103062,50102589,50095825,5.843,0.03,12.43,0.037812,3.54,10.16,14619.4883,5843,133692.899,23059.15048,12431,5.797824128,0.01315875,2.50216841114559,0.00136232263919767,2,0.638182392050258,1.78596273761176,10.3092987541156,0.150718284953524,181370.369420053,2.60568844559403e-05,5.97648487328279,0.0398581684534702
"3547",24126637,5.62919370709302,50103063,50103062,50117550,3.1,0.12,4.42,0.054299,4.07,5.27,5492.193642,3100,41025.77047,6571.576361,4424,6.242911626,0.007784776,1.77114472087921,0.00187413466232417,1,0.506482577938497,1.39241625276841,10.6474042103605,0.145713155866544,48323.7187387827,3.4069622707129e-05,5.60464729085051,0.0245464162425065
"3548",24126639,9.36567577553754,50210073,50103063,50164891,1.324,0.12,1.32,0.090909,1.21,1.21,1079.382718,1324,10109.14858,1079.382718,1324,9.365675776,0.008354668,0.816380850308822,0.00160445349616338,1,0.210338653334825,1.76365577291687,10.9617542981437,0.148205968917076,13940.7128127745,3.90319136852975e-05,9.31582681215569,0.0498489633818572
"3549",24126641,9.27081231148537,50103064,50102678,50117549,3.17,0.04,10.92,0.020147,5.12,15.49,9903.095695,3170,205105.368,24429.34906,10918,8.395858912,0.013241147,3.12412173270208,0.00375138128502601,2,0.722884631897247,0.864845536631234,11.6502108832262,0.131770909515568,68863.4427634798,9.31132743207033e-05,9.24775168103554,0.0230606304498298
"3550",24126643,8.65112680807142,50210074,50103064,50164890,5.25,0.05,5.25,0.009524,8.64,8.64,12059.54951,5250,104328.6921,12059.54951,5250,8.651126808,0.01207508,2.29757501580061,0.00281129558791039,1,0.605568019588767,1.34915863350538,11.7010838671126,0.08356529536643,72716.8466029428,5.39898054572753e-05,8.62650638318382,0.0246204248876062
"3551",24126645,0.041912929717857,50103065,50102490,50029229,0.946,0,65.37,0.014533,2.48,84.64,7225.094483,946,129146.2079,181124.0203,65370,0.713026399,0.001525829,7.63750159591835,0.0001956173,3,1.06395925070401,2.09694090726667,9.46627720044645,1.07866351617606,62939927.597112,2.02099999999998e-07,0.0412926106933314,0.000620319024525682
"3552",24126647,2.75980520248413,50103066,50103065,50030020,0.038,0,64.42,0.014747,1.39,82.16,285.7106775,38,128843.383,173898.9258,64424,0.740909597,0.001568201,7.51887547065346,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"3553",24126649,0.143499193055857,50103067,50103066,50030848,1.192,0,64.39,0.014754,1.35,80.77,8882.384298,1192,128054.8772,173613.2151,64386,0.737587154,0.001585426,7.45164526223979,0.000404311,3,1.05455995677966,1.95969975540131,9.57654629416993,1.014160601809,10190244.3069559,8.82200000000002e-07,0.141757569052708,0.00174162400314926
"3554",24126651,3.15572614993077,50103068,50103799,50032703,0.225,0.01,63.02,0.014916,0.09,79.33,1660.862733,225,123346.5168,163453.1105,63021,0.754629364,0.001554853,7.38141624004056,0.0015607018,3,1.05095622357846,2.29723055781332,9.62269819493729,0.976824009162168,363966.721187401,1.42076e-05,3.09840026576895,0.0573258841618133
"3555",24126653,1.85861211167298,50103069,50103798,50034843,1.928,0.01,62.62,0.014692,9.55,79.13,14212.10425,1928,114586.5069,160523.4068,62624,0.71383052,0.001448079,7.37161460816885,0.0012904604,3,1.05042923202248,1.78212831972479,9.63207522013199,0.97500091483312,640134.761905806,9.84669999999989e-06,1.840113117363,0.0184989943099834
"3556",24126655,0.186604913981306,50103070,50103791,50037361,0.39,0.01,60.54,0.014866,1.21,69.48,2684.626893,390,88127.42398,145257.3131,60543,0.606698707,0.001268385,6.88385167343978,0.000635891,3,1.0243092508288,1.51156494381958,9.87616693965736,0.816168716371714,920581.969709518,2.84239999999999e-06,0.185296124474572,0.00130878950673395
"3557",24126657,0.19430143036079,50103071,50103070,50038836,1.196,0.01,58.93,0.014933,2.95,66.68,8157.091618,1196,87626.45941,142572.6862,60153,0.614609023,0.001314134,6.73640192051991,0.0007037098,3,1.02078187149714,1.46313951611155,9.91915733861821,0.774608262458596,739278.202664513,3.41309999999997e-06,0.193012790262799,0.00128864009799053
"3558",24126659,0.494603916925293,50103072,50103071,50040495,0.115,0.02,57.73,0.01507,0.06,63.73,756.4789523,115,84750.76043,126232.5391,57729,0.671386007,0.001329841,6.57784423399692,0.0011545794,3,1.00698468600027,1.32480951184469,9.99075105541453,0.688903477445426,211532.435678518,9.91830000000001e-06,0.491736739035615,0.00286717788967803
"3559",24126661,0.0710505534597127,50103073,50103072,50042339,0.276,0.01,57.61,0.014754,0.2,63.67,1814.645096,276,84376.60298,125476.0602,57614,0.672451804,0.001325218,6.57458365942614,0.0004701166,3,1.00679458327902,1.31270282973239,9.99062239198159,0.68813508110644,1542929.84140896,1.48920000000002e-06,0.0706470306288967,0.00040352283081599
"3560",24126663,0,50103074,50103073,50044421,0.05,0.06,52.47,0.014675,0.01,54.16,301.9087208,50,84101.16107,115007.566,52466,0.731266333,0.001552828,6.03790447753274,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"3561",24126665,104.421722412109,50103075,50103074,50046826,0.056,0,49.13,0.013637,0,52.1,331.2817826,56,83963.53313,111888.4591,49128,0.750421749,0.001611584,5.91590750228366,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"3562",24126667,0.133256115215632,50103076,50103075,50049541,0.783,0.01,49.07,0.013654,0.41,52.1,4631.987088,783,49370.51879,111557.1773,49072,0.442557978,0.000947611,5.91590750228366,0.0006686596,3,0.966490992095062,0.977930411001409,10.099333726852,0.547200416171594,714559.712732998,3.23820000000002e-06,0.132680332948376,0.000575782267255975
"3563",24126669,0.181112614247021,50103077,50103076,50052719,3.869,0.01,46.07,0.013892,6.66,46.17,21477.44124,3869,48466.5661,102900.3612,46072,0.47100482,0.001049742,5.55133804234445,0.0009161239,3,0.94222490007848,0.786285923538098,10.160602780056,0.470243042927148,382719.562696796,6.28830000000003e-06,0.180434289469556,0.000678324777464561
"3564",24126671,1.20113009843107,50103078,50103077,50056420,0.393,0.03,42.2,0.014929,1.15,39.51,2009.892434,393,44576.73057,81422.92001,42203,0.54747153,0.001128239,5.11429824840977,0.0021836452,3,0.910946710858089,0.781818181818182,10.1296024079516,0.407741290610972,49173.4792742396,3.79973000000003e-05,1.19664224378567,0.00448785464539612
"3565",24126673,0.0429196800153615,50103079,50103078,50060868,0.308,0.01,28.56,0.014356,0.35,27.15,1293.006458,308,22937.49353,55426.0293,28556,0.41383974,0.000844843,4.19776365473868,0.0004299991,3,0.835631509464179,0.781818181818182,10.2193215789267,0.397808209351034,1365571.87726176,1.42829999999999e-06,0.0427635406528672,0.000156139362494271
"3566",24126675,2.51271104812622,50103080,50103079,50066331,0.058,0.02,28.25,0.014159,0.03,26.81,241.8391881,58,22881.99811,54133.02284,28248,0.422699434,0.000853487,4.17000962124647,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"3567",24126677,0,50103081,50103080,50073312,0.057,0.01,28.19,0.01348,0.01,26.77,237.514084,57,22274.32611,53891.18365,28190,0.41332041,0.000832063,4.16673350656232,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"3568",24126679,0.660854604156929,50103082,50103081,50082559,0.605,0.02,28.13,0.013153,0.56,26.76,2520.447449,605,22274.32611,53653.66957,28133,0.415150097,0.000832374,4.16591412233498,0.0011968456,3,0.832708075909957,0.781818181818182,10.2416498139514,0.39541874953513,353542.747474077,9.0155e-06,0.658457122708979,0.00239748144794961
"3569",24126681,0.627964400901713,50103083,50103082,50095824,2.311,0.02,18.2,0.011538,2.05,19.23,8091.444504,2311,18830.06841,38280.74887,18195,0.491893941,0.000979203,3.50082375296523,0.0011638308,2,0.76638369374754,0.781818181818182,10.1381831882471,0.398452199579282,274139.981864284,8.74049999999997e-06,0.625630878611551,0.00233352229016188
"3570",24126683,0.270251102385219,50103084,50103083,50117548,1.238,0.02,8.71,0.014925,1.91,10.51,3153.136598,1238,6631.91714,15801.65921,8711,0.419697517,0.00063101,2.5471769790732,0.0007431983,2,0.644969658693075,0.781818181818182,10.1334377887676,0.432237168824624,347032.550367356,3.23879999999999e-06,0.26924162339187,0.0010094789933494
"3571",24126685,0.0202891460647159,50210075,50103084,50164889,2.359,0.04,2.36,0.016949,2.31,2.31,2706.796177,2359,54.918583,2706.796177,2359,0.020289146,2.38e-05,1.14738144403778,0.0002485295,1,0.340745295634864,0.781818181818182,9.80014040376975,0.551988910826596,678730.190622117,2.93299999999999e-07,0.0202065505202089,8.25955445070397e-05
"3572",24126687,8.86791605564061,50103085,50102532,50060867,2.884,0.04,25.71,0.052898,7.21,37.08,14264.74645,2884,604266.7566,58567.40675,25710,10.31745795,0.016296299,4.94623750298402,0.00528426664881446,2,0.89819819591657,1.25404899311391,10.6653548244113,0.160788602640722,96996.140776631,6.36280237600343e-05,8.83227314218784,0.0356429134527666
"3573",24126689,13.8154372364561,50103086,50103085,50066330,2.87,0.09,19.74,0.058257,5.02,27.49,12126.43964,2870,466746.694,40700.78189,19736,11.46775743,0.016978781,4.22535356232628,0.00872525457870239,2,0.838092607535936,1.47323822484269,10.6287058404825,0.154329830734118,74194.1887463618,8.8128209608453e-05,13.7504588761335,0.0649783603226253
"3574",24126691,12.9568690060183,50103087,50103086,50073311,2.691,0.1,14.4,0.059722,6.2,18.21,9154.661901,2691,247357.8592,24709.27835,14400,10.01072778,0.013583628,3.40181770396152,0.00669175326113625,2,0.755404471030244,1.51817378555877,10.669667941918,0.15160824584087,58411.1845846931,7.76869555808692e-05,12.8947551060627,0.062113899955644
"3575",24126693,8.07625150746822,50103088,50103087,50082558,2.6,0.09,9.41,0.068013,3.98,8.97,6094.409453,2600,110450.3611,12511.63764,9411,8.827810098,0.012313307,2.34335739676813,0.00297671634286167,2,0.61328707672171,1.32370559039406,10.6598149634966,0.135662011178446,47582.1742820235,5.571905703716e-05,8.04330238358773,0.032949123880486
